race_number,category,place,racer_name,plate_number,points,finish_time,venue,race_date,avg_speed
1,SEMI-PRO,19,Brian Ressa,110,7,0:58:49,Eagle Mountain,2024-04-17,12.6
1,SEMI-PRO,20,Cody Shepherd,107,5,0:59:26,Eagle Mountain,2024-04-17,12.4
1,SEMI-PRO,21,Landon Hammond,103,3,1:02:33,Eagle Mountain,2024-04-17,11.8
1,SEMI-PRO,22,Nick Birch,108,2,1:07:06,Eagle Mountain,2024-04-17,11
1,SEMI-PRO,23,Quinn Jacobsen,106,2,1:08:35,Eagle Mountain,2024-04-17,10.8
1,SEMI-PRO,DNF,Rhome Goodman,115,2,,Eagle Mountain,2024-04-17,
1,EXPERT A,1,Mike Broderick,222,80,0:45:45,Eagle Mountain,2024-04-17,14.7
1,EXPERT A,2,Isaac Boushka,227,73,0:45:55,Eagle Mountain,2024-04-17,14.6
1,EXPERT A,3,Wade Quilter,234,66,0:46:52,Eagle Mountain,2024-04-17,14.3
1,EXPERT A,4,Alex Larsen,212,59,0:47:45,Eagle Mountain,2024-04-17,14.1
1,EXPERT A,5,Mike Ranzinger,226,54,0:47:45,Eagle Mountain,2024-04-17,14.1
1,EXPERT A,6,Seth Bradley,224,49,0:48:51,Eagle Mountain,2024-04-17,13.7
1,EXPERT A,7,Gregory Jacobs,230,44,0:50:07,Eagle Mountain,2024-04-17,13.4
1,EXPERT A,8,Jacob Miller,209,39,0:50:11,Eagle Mountain,2024-04-17,13.4
1,EXPERT A,9,Ezra Sumner,216,36,0:50:11,Eagle Mountain,2024-04-17,13.4
1,EXPERT A,10,Brandon Hill,218,33,0:50:29,Eagle Mountain,2024-04-17,13.3
1,EXPERT A,11,Cameron Gibby,211,30,0:50:58,Eagle Mountain,2024-04-17,13.2
1,EXPERT A,12,Alex Mccombs,232,27,0:51:40,Eagle Mountain,2024-04-17,13
1,EXPERT A,13,Preston Sagers,223,24,0:51:55,Eagle Mountain,2024-04-17,12.9
1,EXPERT A,14,Kade Johnson,231,21,0:52:25,Eagle Mountain,2024-04-17,12.8
1,EXPERT A,15,Harry Mccoard,208,18,0:52:39,Eagle Mountain,2024-04-17,12.7
1,EXPERT A,16,Mike Madsen,202,15,0:53:14,Eagle Mountain,2024-04-17,12.6
1,EXPERT A,17,Ian Wittleder,225,12,0:53:32,Eagle Mountain,2024-04-17,12.5
1,EXPERT A,18,Brody Transtrum,228,9,0:53:44,Eagle Mountain,2024-04-17,12.5
1,EXPERT A,19,Garrett Allred,210,7,0:55:46,Eagle Mountain,2024-04-17,12
1,EXPERT A,20,Rhys Louis,229,5,0:57:25,Eagle Mountain,2024-04-17,11.7
1,EXPERT A,21,Parker Goodwin,219,3,0:57:29,Eagle Mountain,2024-04-17,11.7
1,EXPERT A,22,Bryson Douglass,217,2,0:59:20,Eagle Mountain,2024-04-17,11.3
1,EXPERT A,23,Jansen Payne,201,2,1:00:56,Eagle Mountain,2024-04-17,11
1,EXPERT A,24,Austin Richards,221,2,1:00:59,Eagle Mountain,2024-04-17,11
1,EXPERT A,25,Cayden Blair,233,2,1:13:14,Eagle Mountain,2024-04-17,9.2
1,EXPERT A,26,Haylee Petersen,220,2,1:16:43,Eagle Mountain,2024-04-17,8.7
1,EXPERT A,DNF,Duke Meyer,215,2,,Eagle Mountain,2024-04-17,
1,EXPERT A,DNF,Gabriel Rejholec,214,2,,Eagle Mountain,2024-04-17,
1,PRO/EXPERT WOMEN,1,Chelsea Bolton,312,80,0:49:03,Eagle Mountain,2024-04-17,13.7
1,PRO/EXPERT WOMEN,2,Halle Britton,311,73,0:51:40,Eagle Mountain,2024-04-17,13
1,PRO/EXPERT WOMEN,3,Kaitlyn Brown,310,66,0:53:03,Eagle Mountain,2024-04-17,12.7
1,PRO/EXPERT WOMEN,4,Olivia Shuey,306,59,0:53:09,Eagle Mountain,2024-04-17,12.6
1,PRO/EXPERT WOMEN,5,Rachel Miller,302,54,0:53:52,Eagle Mountain,2024-04-17,12.5
1,PRO/EXPERT WOMEN,6,Brynn Gauruder,314,49,0:57:20,Eagle Mountain,2024-04-17,11.7
1,PRO/EXPERT WOMEN,7,Kristi Mcilmoil,304,44,0:58:24,Eagle Mountain,2024-04-17,11.5
1,PRO/EXPERT WOMEN,8,Sydney Averett,309,39,0:59:15,Eagle Mountain,2024-04-17,11.3
1,PRO/EXPERT WOMEN,9,Sara Dunston,315,36,1:01:35,Eagle Mountain,2024-04-17,10.9
1,PRO/EXPERT WOMEN,10,Brynlee Bingham,301,33,1:04:40,Eagle Mountain,2024-04-17,10.4
1,PRO/EXPERT WOMEN,11,Sophie Draper,307,30,1:04:40,Eagle Mountain,2024-04-17,10.4
1,PRO/EXPERT WOMEN,12,Kylee Mendenhall,313,27,1:04:40,Eagle Mountain,2024-04-17,10.4
1,PRO/EXPERT WOMEN,13,Christina Perry,305,24,1:04:51,Eagle Mountain,2024-04-17,10.3
1,PRO/EXPERT WOMEN,14,Brylee Jorgensen,308,21,1:12:58,Eagle Mountain,2024-04-17,9.2
1,EXPERT B,1,Toby Sibert,412,80,0:42:50,Eagle Mountain,2024-04-17,13.1
1,EXPERT B,2,Nathanicus Mcclarkensburger,409,73,0:43:10,Eagle Mountain,2024-04-17,13
1,EXPERT B,3,Jordan Thurston,403,66,0:43:14,Eagle Mountain,2024-04-17,13
1,EXPERT B,4,Ryan Sagers,411,59,0:44:41,Eagle Mountain,2024-04-17,12.6
1,EXPERT B,5,Lewis Stewart,414,54,0:44:45,Eagle Mountain,2024-04-17,12.6
1,EXPERT B,6,John Mcilmoil,408,49,0:45:01,Eagle Mountain,2024-04-17,12.5
1,EXPERT B,7,Jacob Jensen,417,44,0:45:07,Eagle Mountain,2024-04-17,12.5
1,EXPERT B,8,Nick Sibert,413,39,0:45:24,Eagle Mountain,2024-04-17,12.4
1,EXPERT B,9,Greg Francis,418,36,0:45:58,Eagle Mountain,2024-04-17,12.2
1,EXPERT B,10,Max Glade,401,33,0:46:36,Eagle Mountain,2024-04-17,12.1
1,EXPERT B,11,Cory Larsen,407,30,0:48:16,Eagle Mountain,2024-04-17,11.6
1,EXPERT B,12,Tyler Sumner,410,27,0:49:28,Eagle Mountain,2024-04-17,11.4
1,EXPERT B,13,Jared Burton,420,24,0:49:52,Eagle Mountain,2024-04-17,11.3
1,EXPERT B,14,Ben Severson,416,21,0:50:01,Eagle Mountain,2024-04-17,11.2
1,EXPERT B,15,Tyler Perry,406,18,0:50:24,Eagle Mountain,2024-04-17,11.1
1,EXPERT B,16,Keith Payne,415,15,0:51:10,Eagle Mountain,2024-04-17,11
1,EXPERT B,17,Gavin Elkins,421,12,0:52:32,Eagle Mountain,2024-04-17,10.7
1,EXPERT B,18,Brixton Mortimer,404,9,0:53:40,Eagle Mountain,2024-04-17,10.5
1,EXPERT B,19,Paul Hadlock,405,7,1:10:53,Eagle Mountain,2024-04-17,7.9
1,EXPERT C,1,Luis Muzquiz,514,80,0:46:49,Eagle Mountain,2024-04-17,12
1,EXPERT C,2,Darren Wiberg,502,73,0:47:03,Eagle Mountain,2024-04-17,11.9
1,EXPERT C,3,Fred Wittleder,517,66,0:47:15,Eagle Mountain,2024-04-17,11.9
1,EXPERT C,4,Steve Mayfield,513,59,0:47:23,Eagle Mountain,2024-04-17,11.9
1,EXPERT C,5,Joe Britton,518,54,0:47:26,Eagle Mountain,2024-04-17,11.8
1,EXPERT C,6,Jeff Clark,512,49,0:48:54,Eagle Mountain,2024-04-17,11.5
1,EXPERT C,7,Jake Rogers,510,44,0:50:36,Eagle Mountain,2024-04-17,11.1
1,EXPERT C,8,Cameron Hill,505,39,0:50:59,Eagle Mountain,2024-04-17,11
1,EXPERT C,9,Calvin Cahoon,509,36,0:51:27,Eagle Mountain,2024-04-17,10.9
1,EXPERT C,10,Austin Miner,520,33,0:51:44,Eagle Mountain,2024-04-17,10.9
1,EXPERT C,11,Cole Gonsalves,515,30,0:52:42,Eagle Mountain,2024-04-17,10.7
1,EXPERT C,12,Matt Stewart,519,27,0:53:03,Eagle Mountain,2024-04-17,10.6
1,EXPERT C,13,Ian Beaty,503,24,0:53:05,Eagle Mountain,2024-04-17,10.6
1,EXPERT C,14,Johnnie Gonsalves,516,21,0:53:23,Eagle Mountain,2024-04-17,10.5
1,EXPERT C,15,Jerry Brown,511,18,0:54:56,Eagle Mountain,2024-04-17,10.2
1,EXPERT C,16,Jayson Vincent,507,15,0:57:02,Eagle Mountain,2024-04-17,9.8
1,EXPERT C,17,Kerry Smith,501,12,0:57:52,Eagle Mountain,2024-04-17,9.7
1,EXPERT C,18,Craig Farnsworth,508,9,1:07:04,Eagle Mountain,2024-04-17,8.4
1,SPORT A,1,Mitchell Praag,612,80,0:37:10,Eagle Mountain,2024-04-17,12.3
1,SPORT A,2,Alta Miller,607,73,0:39:38,Eagle Mountain,2024-04-17,11.5
1,SPORT A,3,Mark Crosby,602,66,0:39:53,Eagle Mountain,2024-04-17,11.5
1,SPORT A,4,Tyler Cherrington,609,59,0:41:04,Eagle Mountain,2024-04-17,11.1
1,SPORT A,5,Carter Bingham,608,54,0:41:26,Eagle Mountain,2024-04-17,11
1,SPORT A,6,Jensen Paterson,606,49,0:42:58,Eagle Mountain,2024-04-17,10.6
1,SPORT A,7,Daxton Mortimer,604,44,0:43:55,Eagle Mountain,2024-04-17,10.4
1,SPORT A,8,Conner Jones,611,39,0:45:33,Eagle Mountain,2024-04-17,10
1,SPORT A,9,Becky Blaser,603,36,0:47:02,Eagle Mountain,2024-04-17,9.7
1,SPORT A,10,Tyson Widdison,601,33,0:49:06,Eagle Mountain,2024-04-17,9.3
1,SPORT A,11,Ryan Cartwright,610,30,0:50:51,Eagle Mountain,2024-04-17,9
1,SPORT A,12,Thomas Hansen,605,27,1:00:48,Eagle Mountain,2024-04-17,7.5
1,SPORT B,1,Zac Rollins,708,80,0:34:51,Eagle Mountain,2024-04-17,11.2
1,SPORT B,2,Brody Smith,709,73,0:35:04,Eagle Mountain,2024-04-17,11.1
1,SPORT B,3,Kimball Gay,713,66,0:35:12,Eagle Mountain,2024-04-17,11.1
1,SPORT B,4,Rich Rollins,712,59,0:35:50,Eagle Mountain,2024-04-17,10.9
1,SPORT B,5,Bridger Wilson,717,54,0:38:05,Eagle Mountain,2024-04-17,10.2
1,SPORT B,6,Jackson Bingham,704,49,0:41:32,Eagle Mountain,2024-04-17,9.4
1,SPORT B,7,Clark Cartwright,711,44,0:41:44,Eagle Mountain,2024-04-17,9.3
1,SPORT B,8,Benjamin Preece,716,39,0:42:05,Eagle Mountain,2024-04-17,9.3
1,SPORT B,9,Zayden Mortimer,702,36,0:43:31,Eagle Mountain,2024-04-17,9
1,SPORT B,10,Dylan Jerman,707,33,0:43:32,Eagle Mountain,2024-04-17,9
1,SPORT B,11,Jonathan Villarino,703,30,0:43:52,Eagle Mountain,2024-04-17,8.9
1,SPORT B,12,Richard Matheson,719,27,0:44:21,Eagle Mountain,2024-04-17,8.8
1,SPORT B,13,Cannon Eccles,718,24,0:53:12,Eagle Mountain,2024-04-17,7.3
1,SPORT B,14,Ben Cannon,714,21,1:08:38,Eagle Mountain,2024-04-17,5.7
1,SPORT B,DNF,Matt Jacobsen,710,2,,Eagle Mountain,2024-04-17,
1,SPORT B,DNF,Justin Curtis,715,2,,Eagle Mountain,2024-04-17,
1,SPORT B,DNF,Matt Cahoon,701,2,,Eagle Mountain,2024-04-17,
1,SPORT WOMEN,1,Emily Maughan,814,80,0:36:55,Eagle Mountain,2024-04-17,10.6
1,SPORT WOMEN,2,Megan Bradley,815,73,0:36:55,Eagle Mountain,2024-04-17,10.6
1,SPORT WOMEN,3,Hillary Brown,808,66,0:38:28,Eagle Mountain,2024-04-17,10.1
1,SPORT WOMEN,4,Patty Rice,812,59,0:39:32,Eagle Mountain,2024-04-17,9.9
1,SPORT WOMEN,5,Jenna Chipman,817,54,0:39:41,Eagle Mountain,2024-04-17,9.8
1,SPORT WOMEN,6,Linda Matheson,801,49,0:42:57,Eagle Mountain,2024-04-17,9.1
1,SPORT WOMEN,7,Makell Cahoon,809,44,0:46:25,Eagle Mountain,2024-04-17,8.4
1,SPORT WOMEN,8,Haidyn Carter,818,39,0:46:57,Eagle Mountain,2024-04-17,8.3
1,SPORT WOMEN,9,Jaycee Apostol,803,36,0:48:05,Eagle Mountain,2024-04-17,8.1
1,SPORT WOMEN,10,Carol Tuttle,813,33,0:54:18,Eagle Mountain,2024-04-17,7.2
1,SPORT WOMEN,DNF,Lily Cannon,816,2,,Eagle Mountain,2024-04-17,
1,SPORT WOMEN,DNF,Cora Hansen,802,2,,Eagle Mountain,2024-04-17,
1,JUNIOR,1,Owen Draper,907,80,0:27:01,Eagle Mountain,2024-04-17,10.4
1,JUNIOR,2,Isaac Miller,903,73,0:28:08,Eagle Mountain,2024-04-17,10
1,JUNIOR,3,Truman Miner,914,66,0:28:18,Eagle Mountain,2024-04-17,9.9
1,JUNIOR,4,Ashton Johnson,908,59,0:28:46,Eagle Mountain,2024-04-17,9.8
1,JUNIOR,5,Mayson Curtis,912,54,0:30:41,Eagle Mountain,2024-04-17,9.1
1,JUNIOR,6,Breauna Hansen,911,49,0:31:41,Eagle Mountain,2024-04-17,8.9
1,JUNIOR,7,Nate Jacobsen,905,44,0:31:53,Eagle Mountain,2024-04-17,8.8
1,JUNIOR,8,Ryan Wittleder,909,39,0:31:53,Eagle Mountain,2024-04-17,8.8
1,JUNIOR,9,Darian Dash Bingham,902,36,0:34:20,Eagle Mountain,2024-04-17,8.2
1,JUNIOR,10,Lina Ellwood,913,33,0:35:25,Eagle Mountain,2024-04-17,7.9
1,JUNIOR,11,Lucy Nelson,901,30,0:37:04,Eagle Mountain,2024-04-17,7.6
1,JUNIOR,12,Kason Mendenhall,910,27,0:39:28,Eagle Mountain,2024-04-17,7.1
1,JUNIOR,13,Daxton Rollins,904,24,0:41:20,Eagle Mountain,2024-04-17,6.8
1,JUNIOR,14,Kyrie Bingham,906,21,0:46:05,Eagle Mountain,2024-04-17,6.1
1,BEGINNER,1,Landon Nielson,1012,80,0:15:47,Eagle Mountain,2024-04-17,11.4
1,BEGINNER,2,Ethan Miner,1010,73,0:16:40,Eagle Mountain,2024-04-17,10.8
1,BEGINNER,3,Lincoln Smith,1011,66,0:18:17,Eagle Mountain,2024-04-17,9.8
1,BEGINNER,4,Asher Jacobsen,1004,59,0:18:33,Eagle Mountain,2024-04-17,9.7
1,BEGINNER,5,Cannon Cartwright,1005,54,0:18:51,Eagle Mountain,2024-04-17,9.5
1,BEGINNER,6,Jay Jacobsen,1002,49,0:18:53,Eagle Mountain,2024-04-17,9.5
1,BEGINNER,7,Dunken Paterson,1007,44,0:18:58,Eagle Mountain,2024-04-17,9.4
1,BEGINNER,8,Asher Burton,1008,39,0:18:59,Eagle Mountain,2024-04-17,9.4
1,BEGINNER,9,Kelton Matheson,1003,36,0:19:50,Eagle Mountain,2024-04-17,9
1,BEGINNER,10,Ivy Cartwright,1006,33,0:22:05,Eagle Mountain,2024-04-17,8.1
2,PRO,1,Preston Johnson,22,80,0:57:03,Euclid,2024-04-24,12.7
2,PRO,2,Nathan Dutton,23,73,0:57:04,Euclid,2024-04-24,12.7
2,PRO,3,Chris Holley,21,66,0:59:29,Euclid,2024-04-24,12.2
2,PRO,4,Andrew Conover,2,59,1:00:11,Euclid,2024-04-24,12
2,PRO,5,Spencer Maughan,42,54,1:02:48,Euclid,2024-04-24,11.5
2,PRO,6,Henry Stevens,19,49,1:02:48,Euclid,2024-04-24,11.5
2,PRO,7,Parker Caldwell,16,44,1:02:58,Euclid,2024-04-24,11.5
2,PRO,8,Bruce Deppe,18,39,1:04:02,Euclid,2024-04-24,11.3
2,PRO,9,Isaiah Ward,20,36,1:04:10,Euclid,2024-04-24,11.3
2,PRO,10,Mark Tuttle,1,33,1:04:28,Euclid,2024-04-24,11.2
2,PRO,11,Spencer Stevenson,17,30,1:07:39,Euclid,2024-04-24,10.7
2,PRO,DNF,Thomas Cahoon,15,2,,Euclid,2024-04-24,
2,SEMI-PRO,1,Tanner Gillespie,120,80,0:55:50,Euclid,2024-04-24,11.4
2,SEMI-PRO,2,Scott Preston,112,73,0:56:04,Euclid,2024-04-24,11.3
2,SEMI-PRO,3,Val Gibson,101,66,0:57:15,Euclid,2024-04-24,11.1
2,SEMI-PRO,4,Nate Miller,109,59,0:57:30,Euclid,2024-04-24,11.1
2,SEMI-PRO,5,Dan Nelson,111,54,0:58:11,Euclid,2024-04-24,10.9
2,SEMI-PRO,6,Wade Quilter,133,49,0:59:04,Euclid,2024-04-24,10.8
2,SEMI-PRO,7,Clayton Morrill,131,44,0:59:17,Euclid,2024-04-24,10.7
2,SEMI-PRO,8,Ezra Sumner,132,39,1:00:50,Euclid,2024-04-24,10.5
2,SEMI-PRO,9,Matt Frisby,102,36,1:01:37,Euclid,2024-04-24,10.3
2,SEMI-PRO,10,Quinn Jacobsen,106,33,1:02:13,Euclid,2024-04-24,10.2
2,SEMI-PRO,11,Matt Parker,556,30,1:03:04,Euclid,2024-04-24,10.1
2,SEMI-PRO,12,Jake Broussard,126,27,1:03:14,Euclid,2024-04-24,10.1
2,SEMI-PRO,13,Cody Shepherd,107,24,1:03:17,Euclid,2024-04-24,10
2,SEMI-PRO,14,James Parkinson,114,21,1:03:17,Euclid,2024-04-24,10
2,SEMI-PRO,15,Zachary Child,129,18,1:04:41,Euclid,2024-04-24,9.8
2,SEMI-PRO,16,Woody,0,15,1:05:09,Euclid,2024-04-24,9.8
2,SEMI-PRO,17,Brian Ressa,110,12,1:05:37,Euclid,2024-04-24,9.7
2,SEMI-PRO,18,Brock Olson,128,9,1:06:14,Euclid,2024-04-24,9.6
2,SEMI-PRO,19,Jayven Thomas,124,7,1:06:47,Euclid,2024-04-24,9.5
2,SEMI-PRO,20,Tripp Kay,104,5,1:07:01,Euclid,2024-04-24,9.5
2,SEMI-PRO,21,Liam Betts,118,3,1:07:01,Euclid,2024-04-24,9.5
2,SEMI-PRO,22,Landon Hammond,103,2,1:08:22,Euclid,2024-04-24,9.3
2,SEMI-PRO,23,Eric Ault,130,2,1:10:32,Euclid,2024-04-24,9
2,SEMI-PRO,24,Nick Birch,108,2,1:14:20,Euclid,2024-04-24,8.5
2,SEMI-PRO,25,Katie Costello,127,2,1:27:55,Euclid,2024-04-24,7.2
2,SEMI-PRO,DNF,Brandon Smith,116,2,,Euclid,2024-04-24,
2,EXPERT A,1,Jacob Miller,209,80,0:48:02,Euclid,2024-04-24,10.7
2,EXPERT A,2,Stetson Provost,235,73,0:50:05,Euclid,2024-04-24,10.3
2,EXPERT A,3,Brendan Johnson,213,66,0:50:32,Euclid,2024-04-24,10.2
2,EXPERT A,4,Mike Ranzinger,226,59,0:50:37,Euclid,2024-04-24,10.1
2,EXPERT A,5,Cole Beach,247,54,0:50:54,Euclid,2024-04-24,10.1
2,EXPERT A,6,Jamison Burton,245,49,0:51:26,Euclid,2024-04-24,10
2,EXPERT A,7,Jansen Payne,201,44,0:51:51,Euclid,2024-04-24,9.9
2,EXPERT A,8,Gregory Jacobs,230,39,0:51:53,Euclid,2024-04-24,9.9
2,EXPERT A,9,Evan Degray,246,36,0:51:54,Euclid,2024-04-24,9.9
2,EXPERT A,10,Johnny Pedersen,241,33,0:52:23,Euclid,2024-04-24,9.8
2,EXPERT A,11,Mike Madsen,202,30,0:53:00,Euclid,2024-04-24,9.7
2,EXPERT A,12,Joe Reese,242,27,0:54:23,Euclid,2024-04-24,9.4
2,EXPERT A,13,Alex Larsen,212,24,0:54:48,Euclid,2024-04-24,9.4
2,EXPERT A,14,Harry Mccoard,208,21,0:54:53,Euclid,2024-04-24,9.3
2,EXPERT A,15,Garrett Allred,210,18,0:55:53,Euclid,2024-04-24,9.2
2,EXPERT A,16,Lucas Costello,236,15,0:56:01,Euclid,2024-04-24,9.2
2,EXPERT A,17,Jeffrey Previte,238,12,0:56:21,Euclid,2024-04-24,9.1
2,EXPERT A,18,Asher Ellis,243,9,0:59:40,Euclid,2024-04-24,8.6
2,EXPERT A,19,Lewis Stewart,249,7,0:59:48,Euclid,2024-04-24,8.6
2,EXPERT A,20,Jake Jorgenson,240,5,1:00:19,Euclid,2024-04-24,8.5
2,EXPERT A,21,Andrew Averett,237,3,1:04:39,Euclid,2024-04-24,7.9
2,EXPERT A,22,Nate Cox,248,2,1:07:05,Euclid,2024-04-24,7.6
2,EXPERT A,23,Parker Goodwin,219,2,1:09:24,Euclid,2024-04-24,7.4
2,EXPERT A,24,Bella Martin,239,2,1:30:01,Euclid,2024-04-24,5.7
2,EXPERT A,DNF,Ryder Warnock,204,2,,Euclid,2024-04-24,
2,EXPERT A,DNF,Shad Petersen,244,2,,Euclid,2024-04-24,
2,PRO/EXPERT WOMEN,1,Rachel Miller,302,80,0:48:50,Euclid,2024-04-24,9.5
2,PRO/EXPERT WOMEN,3,Anna Cox,318,66,0:51:07,Euclid,2024-04-24,9.1
2,PRO/EXPERT WOMEN,4,Kadence Preston,303,59,0:55:36,Euclid,2024-04-24,8.4
2,PRO/EXPERT WOMEN,5,Christina Perry,305,54,0:58:52,Euclid,2024-04-24,7.9
2,PRO/EXPERT WOMEN,6,Sydney Averett,309,49,1:01:05,Euclid,2024-04-24,7.6
2,PRO/EXPERT WOMEN,7,Sage Jorgenson,316,44,1:01:20,Euclid,2024-04-24,7.6
2,PRO/EXPERT WOMEN,8,Kristi Mcilmoil,304,39,1:03:17,Euclid,2024-04-24,7.3
2,PRO/EXPERT WOMEN,9,Brynlee Bingham,301,36,1:04:16,Euclid,2024-04-24,7.2
2,PRO/EXPERT WOMEN,DNF,Haylee Petersen,317,2,,Euclid,2024-04-24,
2,EXPERT B,1,Nathanicus Mcclarkensburger,409,80,0:46:41,Euclid,2024-04-24,10
2,EXPERT B,2,Todd Brown,425,73,0:47:08,Euclid,2024-04-24,9.9
2,EXPERT B,3,Mitch Wright,423,66,0:48:31,Euclid,2024-04-24,9.6
2,EXPERT B,4,Jordan Thurston,403,59,0:49:39,Euclid,2024-04-24,9.4
2,EXPERT B,5,Talan Reese,426,54,0:50:27,Euclid,2024-04-24,9.2
2,EXPERT B,6,Max Glade,401,49,0:50:42,Euclid,2024-04-24,9.2
2,EXPERT B,7,Cory Larsen,407,44,0:54:16,Euclid,2024-04-24,8.6
2,EXPERT B,8,Ben Severson,416,39,0:54:18,Euclid,2024-04-24,8.6
2,EXPERT B,9,Tyler Perry,406,36,0:55:54,Euclid,2024-04-24,8.3
2,EXPERT B,10,Keith Payne,415,33,0:56:03,Euclid,2024-04-24,8.3
2,EXPERT B,11,Brixton Mortimer,404,30,0:56:53,Euclid,2024-04-24,8.2
2,EXPERT B,12,Emma Quilter,427,27,1:04:42,Euclid,2024-04-24,7.2
2,EXPERT B,13,Cash Russell,422,24,1:14:43,Euclid,2024-04-24,6.2
2,EXPERT B,DNF,Jeff Jarvie,424,2,,Euclid,2024-04-24,
2,EXPERT C,1,Jake Rogers,510,80,0:52:39,Euclid,2024-04-24,8.8
2,EXPERT C,2,Darren Wiberg,502,73,0:53:19,Euclid,2024-04-24,8.7
2,EXPERT C,3,Dallan Robbins,506,66,0:54:12,Euclid,2024-04-24,8.6
2,EXPERT C,4,Austin Miner,520,59,0:54:39,Euclid,2024-04-24,8.5
2,EXPERT C,5,Jerry Brown,511,54,0:54:56,Euclid,2024-04-24,8.5
2,EXPERT C,6,Brian Blumer,522,49,0:57:48,Euclid,2024-04-24,8
2,EXPERT C,7,Ian Beaty,503,44,0:58:04,Euclid,2024-04-24,8
2,EXPERT C,8,Cameron Hill,505,39,0:58:20,Euclid,2024-04-24,8
2,EXPERT C,9,Cole Gonsalves,515,36,0:58:55,Euclid,2024-04-24,7.9
2,EXPERT C,10,Matt Stewart,519,33,1:01:04,Euclid,2024-04-24,7.6
2,EXPERT C,11,Johnnie Gonsalves,516,30,1:01:54,Euclid,2024-04-24,7.5
2,EXPERT C,12,Calvin Cahoon,509,27,1:03:34,Euclid,2024-04-24,7.3
2,EXPERT C,13,Jayson Vincent,507,24,1:04:25,Euclid,2024-04-24,7.2
2,EXPERT C,DNF,Kerry Smith,501,2,,Euclid,2024-04-24,
2,EXPERT C,DNF,Craig Farnsworth,508,2,,Euclid,2024-04-24,
2,EXPERT C,DNF,Addisen Pedersen,521,2,,Euclid,2024-04-24,
2,SPORT A,1,Mike Campbell,614,80,0:44:47,Euclid,2024-04-24,8.5
2,SPORT A,2,Alta Miller,607,73,0:47:00,Euclid,2024-04-24,8.1
2,SPORT A,3,David Williams,617,66,0:47:00,Euclid,2024-04-24,8.1
2,SPORT A,4,Jensen Paterson,606,59,0:47:29,Euclid,2024-04-24,8
2,SPORT A,5,John Taylor,616,54,0:48:39,Euclid,2024-04-24,7.8
2,SPORT A,6,Daxton Mortimer,604,49,0:49:52,Euclid,2024-04-24,7.6
2,SPORT A,7,Carter Bingham,618,44,0:51:22,Euclid,2024-04-24,7.4
2,SPORT A,8,Tyson Widdison,601,39,1:06:36,Euclid,2024-04-24,5.7
2,SPORT A,DNF,Blake Rollins,615,2,,Euclid,2024-04-24,
2,SPORT B,1,Brody Smith,709,80,0:38:02,Euclid,2024-04-24,8.7
2,SPORT B,2,Zac Rollins,708,73,0:39:30,Euclid,2024-04-24,8.4
2,SPORT B,3,Kimball Gay,713,66,0:39:53,Euclid,2024-04-24,8.3
2,SPORT B,4,Jeff Stroh,720,59,0:40:20,Euclid,2024-04-24,8.2
2,SPORT B,5,Levi Blumer,722,54,0:40:50,Euclid,2024-04-24,8.1
2,SPORT B,6,Chase O'Neil,705,49,0:41:56,Euclid,2024-04-24,7.9
2,SPORT B,7,Jackson Bingham,704,44,0:44:42,Euclid,2024-04-24,7.4
2,SPORT B,8,Todd Kingsolver,721,39,0:44:49,Euclid,2024-04-24,7.4
2,SPORT B,9,Bridger Wilson,717,36,0:45:08,Euclid,2024-04-24,7.3
2,SPORT B,10,Dylan Jerman,707,33,0:48:34,Euclid,2024-04-24,6.8
2,SPORT B,11,Elias Kahler,724,30,0:49:25,Euclid,2024-04-24,6.7
2,SPORT B,12,Matt Cahoon,701,27,0:54:01,Euclid,2024-04-24,6.1
2,SPORT B,13,Jonathan Villarino,703,24,0:58:43,Euclid,2024-04-24,5.6
2,SPORT B,14,Richard Matheson,719,21,1:00:59,Euclid,2024-04-24,5.4
2,SPORT B,DNF,Rich Rollins,712,2,,Euclid,2024-04-24,
2,SPORT B,DNF,Justin Curtis,715,2,,Euclid,2024-04-24,
2,SPORT WOMEN,1,Hadley Peay,823,80,0:34:55,Euclid,2024-04-24,9.5
2,SPORT WOMEN,2,Hayden Brown,821,73,0:37:35,Euclid,2024-04-24,8.8
2,SPORT WOMEN,3,Zina Price,822,66,0:37:53,Euclid,2024-04-24,8.7
2,SPORT WOMEN,4,Rachel Tucker,819,59,0:44:22,Euclid,2024-04-24,7.5
2,SPORT WOMEN,5,Patty Rice,812,54,0:44:30,Euclid,2024-04-24,7.4
2,SPORT WOMEN,6,Hillary Brown,808,49,0:45:50,Euclid,2024-04-24,7.2
2,SPORT WOMEN,7,Linda Matheson,801,44,0:59:58,Euclid,2024-04-24,5.5
2,SPORT WOMEN,DNF,Kristy Schellenberg,820,2,,Euclid,2024-04-24,
2,JUNIOR,1,Isaac Miller,903,80,0:29:56,Euclid,2024-04-24,7
2,JUNIOR,2,Darian Dash Bingham,902,73,0:32:16,Euclid,2024-04-24,6.5
2,JUNIOR,3,Nate Jacobsen,905,66,0:34:21,Euclid,2024-04-24,6.1
2,JUNIOR,4,Lucy Nelson,901,59,0:35:59,Euclid,2024-04-24,5.8
2,JUNIOR,5,Mayson Curtis,912,54,0:41:37,Euclid,2024-04-24,5
2,JUNIOR,DNF,Lyla Brown,915,2,,Euclid,2024-04-24,
